id_test_case,algoritma,resolusi,kategori_jarak,start_hex,goal_hex,hops,jarak_meter,referensi_meter,waktu_microsec,nodes_expanded,nodes_generated,status,path_hex_ids
54,DFS,11,medium,8b8d8c6a2a1dfff,8b8d8c6812ccfff,17734,837963.9195,7166.8500,16547,128500,148857,Success,[paths/res11/tc54_DFS.csv]
54,GLS,11,medium,8b8d8c6a2a1dfff,8b8d8c6812ccfff,0,0.0000,7166.8500,593,795,2548,Failed,[]
54,UCS,11,medium,8b8d8c6a2a1dfff,8b8d8c6812ccfff,168,8034.6161,7166.8500,30331,66981,67863,Success,[paths/res11/tc54_UCS.csv]
55,BFS,11,medium,8b8d8c6ae519fff,8b8d8c681d9efff,84,4080.2825,3488.5800,1297,16825,17263,Success,[paths/res11/tc55_BFS.csv]
55,DFS,11,medium,8b8d8c6ae519fff,8b8d8c681d9efff,22342,1056182.2042,3488.5800,16099,119400,144628,Success,[paths/res11/tc55_DFS.csv]
55,GLS,11,medium,8b8d8c6ae519fff,8b8d8c681d9efff,0,0.0000,3488.5800,665,864,2700,Failed,[]
55,UCS,11,medium,8b8d8c6ae519fff,8b8d8c681d9efff,84,4080.2888,3488.5800,8610,16868,17389,Success,[paths/res11/tc55_UCS.csv]
55,GBFS,11,medium,8b8d8c6ae519fff,8b8d8c681d9efff,86,4185.4595,3488.5800,515,534,756,Success,[paths/res11/tc55_GBFS.csv]
55,A*,11,medium,8b8d8c6ae519fff,8b8d8c681d9efff,84,4080.2881,3488.5800,1559,1888,2058,Success,[paths/res11/tc55_A*.csv]
55,Theta*,11,medium,8b8d8c6ae519fff,8b8d8c681d9efff,1,3527.5341,3488.5800,23074,262,423,Success,[paths/res11/tc55_Theta*.csv]
56,GLS,11,medium,8b8d8eb4da1afff,8b8d8c6b4b65fff,113,5590.4643,5483.4700,234,114,562,Success,[paths/res11/tc56_GLS.csv]
56,UCS,11,medium,8b8d8eb4da1afff,8b8d8c6b4b65fff,113,5590.4644,5483.4700,12182,26227,26603,Success,[paths/res11/tc56_UCS.csv]
56,GBFS,11,medium,8b8d8eb4da1afff,8b8d8c6b4b65fff,113,5590.4643,5483.4700,266,114,340,Success,[paths/res11/tc56_GBFS.csv]
56,A*,11,medium,8b8d8eb4da1afff,8b8d8c6b4b65fff,113,5590.4643,5483.4700,948,903,1140,Success,[paths/res11/tc56_A*.csv]
56,Theta*,11,medium,8b8d8eb4da1afff,8b8d8c6b4b65fff,1,5492.2655,5483.4700,18455,140,367,Success,[paths/res11/tc56_Theta*.csv]
56,BFS,11,medium,8b8d8eb4da1afff,8b8d8c6b4b65fff,113,5590.4644,5483.4700,1650,26172,26523,Success,[paths/res11/tc56_BFS.csv]
56,DFS,11,medium,8b8d8eb4da1afff,8b8d8c6b4b65fff,27269,1289294.9530,5483.4700,14693,97903,128595,Success,[paths/res11/tc56_DFS.csv]
57,DFS,11,medium,8b8d8c616d2efff,8b8d8c78e8a6fff,21093,996100.4398,5804.1400,4527,26879,50981,Success,[paths/res11/tc57_DFS.csv]
57,GLS,11,medium,8b8d8c616d2efff,8b8d8c78e8a6fff,278,13625.9245,5804.1400,324,279,1078,Success,[paths/res11/tc57_GLS.csv]
57,UCS,11,medium,8b8d8c616d2efff,8b8d8c78e8a6fff,136,6649.9564,5804.1400,14924,32646,33152,Success,[paths/res11/tc57_UCS.csv]
57,GBFS,11,medium,8b8d8c616d2efff,8b8d8c78e8a6fff,156,7689.1288,5804.1400,326,162,432,Success,[paths/res11/tc57_GBFS.csv]
57,A*,11,medium,8b8d8c616d2efff,8b8d8c78e8a6fff,136,6649.9683,5804.1400,3888,5268,6064,Success,[paths/res11/tc57_A*.csv]
57,Theta*,11,medium,8b8d8c616d2efff,8b8d8c78e8a6fff,3,5838.8420,5804.1400,149032,1305,1594,Success,[paths/res11/tc57_Theta*.csv]
57,BFS,11,medium,8b8d8c616d2efff,8b8d8c78e8a6fff,136,6649.9718,5804.1400,2172,32689,33137,Success,[paths/res11/tc57_BFS.csv]
58,UCS,11,medium,8b8d8c78e0c4fff,8b8d8c6a4889fff,84,3966.5890,3762.4100,7179,13796,14109,Success,[paths/res11/tc58_UCS.csv]
58,GBFS,11,medium,8b8d8c78e0c4fff,8b8d8c6a4889fff,84,3966.5920,3762.4100,212,87,254,Success,[paths/res11/tc58_GBFS.csv]
58,A*,11,medium,8b8d8c78e0c4fff,8b8d8c6a4889fff,84,3966.5920,3762.4100,1182,1255,1426,Success,[paths/res11/tc58_A*.csv]
58,Theta*,11,medium,8b8d8c78e0c4fff,8b8d8c6a4889fff,2,3799.5735,3762.4100,14077,263,430,Success,[paths/res11/tc58_Theta*.csv]
58,BFS,11,medium,8b8d8c78e0c4fff,8b8d8c6a4889fff,84,3966.5903,3762.4100,1055,13741,14014,Success,[paths/res11/tc58_BFS.csv]
58,DFS,11,medium,8b8d8c78e0c4fff,8b8d8c6a4889fff,18880,892275.8375,3762.4100,5959,23807,45306,Success,[paths/res11/tc58_DFS.csv]
58,GLS,11,medium,8b8d8c78e0c4fff,8b8d8c6a4889fff,0,0.0000,3762.4100,132,36,173,Failed,[]
59,BFS,11,medium,8b8d8c6b1d6bfff,8b8d8c6a3b29fff,127,6327.7679,5574.9000,2336,32985,33423,Success,[paths/res11/tc59_BFS.csv]
59,DFS,11,medium,8b8d8c6b1d6bfff,8b8d8c6a3b29fff,21593,1020647.7762,5574.9000,15947,123680,148164,Success,[paths/res11/tc59_DFS.csv]
59,GLS,11,medium,8b8d8c6b1d6bfff,8b8d8c6a3b29fff,127,6327.6650,5574.9000,224,128,636,Success,[paths/res11/tc59_GLS.csv]
59,UCS,11,medium,8b8d8c6b1d6bfff,8b8d8c6a3b29fff,127,6327.7353,5574.9000,14244,32937,33468,Success,[paths/res11/tc59_UCS.csv]
59,GBFS,11,medium,8b8d8c6b1d6bfff,8b8d8c6a3b29fff,127,6327.6650,5574.9000,257,128,384,Success,[paths/res11/tc59_GBFS.csv]
59,A*,11,medium,8b8d8c6b1d6bfff,8b8d8c6a3b29fff,127,6327.6650,5574.9000,3047,4514,4973,Success,[paths/res11/tc59_A*.csv]
59,Theta*,11,medium,8b8d8c6b1d6bfff,8b8d8c6a3b29fff,1,5587.4077,5574.9000,74467,492,747,Success,[paths/res11/tc59_Theta*.csv]
60,A*,11,medium,8b8d8c6aa205fff,8b8d8c68234efff,140,6963.7623,6220.8200,3536,5369,5861,Success,[paths/res11/tc60_A*.csv]
60,Theta*,11,medium,8b8d8c6aa205fff,8b8d8c68234efff,2,6588.5277,6220.8200,697796,4500,4825,Success,[paths/res11/tc60_Theta*.csv]
60,BFS,11,medium,8b8d8c6aa205fff,8b8d8c68234efff,140,6963.7176,6220.8200,3907,47246,47657,Success,[paths/res11/tc60_BFS.csv]
60,DFS,11,medium,8b8d8c6aa205fff,8b8d8c68234efff,20942,990390.7100,6220.8200,5278,27500,50627,Success,[paths/res11/tc60_DFS.csv]
60,GLS,11,medium,8b8d8c6aa205fff,8b8d8c68234efff,0,0.0000,6220.8200,279,217,860,Failed,[]
60,UCS,11,medium,8b8d8c6aa205fff,8b8d8c68234efff,140,6963.7265,6220.8200,19677,47542,47967,Success,[paths/res11/tc60_UCS.csv]
60,GBFS,11,medium,8b8d8c6aa205fff,8b8d8c68234efff,164,8139.9106,6220.8200,630,698,1023,Success,[paths/res11/tc60_GBFS.csv]
61,Theta*,11,medium,8b8d8c612ac8fff,8b8d8c685501fff,1,7444.3051,7454.4500,68783,374,696,Success,[paths/res11/tc61_Theta*.csv]
61,BFS,11,medium,8b8d8c612ac8fff,8b8d8c685501fff,160,7880.9442,7454.4500,3173,47302,47764,Success,[paths/res11/tc61_BFS.csv]
61,DFS,11,medium,8b8d8c612ac8fff,8b8d8c685501fff,23479,1108938.1494,7454.4500,7845,31631,58024,Success,[paths/res11/tc61_DFS.csv]
61,GLS,11,medium,8b8d8c612ac8fff,8b8d8c685501fff,160,7880.9472,7454.4500,264,161,773,Success,[paths/res11/tc61_GLS.csv]
61,UCS,11,medium,8b8d8c612ac8fff,8b8d8c685501fff,160,7880.9460,7454.4500,20780,47306,47841,Success,[paths/res11/tc61_UCS.csv]
61,GBFS,11,medium,8b8d8c612ac8fff,8b8d8c685501fff,160,7880.9472,7454.4500,323,161,469,Success,[paths/res11/tc61_GBFS.csv]
61,A*,11,medium,8b8d8c612ac8fff,8b8d8c685501fff,160,7880.9472,7454.4500,2607,3657,3968,Success,[paths/res11/tc61_A*.csv]
62,UCS,11,medium,8b8d8c6b4b51fff,8b8d8c6a3748fff,157,7752.7024,7079.6700,19845,44587,45470,Success,[paths/res11/tc62_UCS.csv]
62,GBFS,11,medium,8b8d8c6b4b51fff,8b8d8c6a3748fff,157,7752.6309,7079.6700,380,158,434,Success,[paths/res11/tc62_GBFS.csv]
62,A*,11,medium,8b8d8c6b4b51fff,8b8d8c6a3748fff,157,7752.6309,7079.6700,2599,2578,3637,Success,[paths/res11/tc62_A*.csv]
62,Theta*,11,medium,8b8d8c6b4b51fff,8b8d8c6a3748fff,2,7193.9635,7079.6700,132059,1737,2155,Success,[paths/res11/tc62_Theta*.csv]
62,BFS,11,medium,8b8d8c6b4b51fff,8b8d8c6a3748fff,157,7752.7119,7079.6700,3571,44823,45543,Success,[paths/res11/tc62_BFS.csv]
62,DFS,11,medium,8b8d8c6b4b51fff,8b8d8c6a3748fff,19062,901196.5437,7079.6700,14460,127135,148855,Success,[paths/res11/tc62_DFS.csv]
62,GLS,11,medium,8b8d8c6b4b51fff,8b8d8c6a3748fff,157,7752.6309,7079.6700,262,158,706,Success,[paths/res11/tc62_GLS.csv]
63,DFS,11,medium,8b8d8c6ab26efff,8b8d8c613614fff,3757,177619.3884,5769.3100,1939,5225,10221,Success,[paths/res11/tc63_DFS.csv]
63,GLS,11,medium,8b8d8c6ab26efff,8b8d8c613614fff,130,6155.0269,5769.3100,267,131,651,Success,[paths/res11/tc63_GLS.csv]
63,UCS,11,medium,8b8d8c6ab26efff,8b8d8c613614fff,130,6155.0537,5769.3100,14467,28819,29228,Success,[paths/res11/tc63_UCS.csv]
63,GBFS,11,medium,8b8d8c6ab26efff,8b8d8c613614fff,130,6155.0269,5769.3100,275,131,393,Success,[paths/res11/tc63_GBFS.csv]
63,A*,11,medium,8b8d8c6ab26efff,8b8d8c613614fff,130,6155.0269,5769.3100,3424,4018,4327,Success,[paths/res11/tc63_A*.csv]
63,Theta*,11,medium,8b8d8c6ab26efff,8b8d8c613614fff,1,5772.8673,5769.3100,43800,289,551,Success,[paths/res11/tc63_Theta*.csv]
63,BFS,11,medium,8b8d8c6ab26efff,8b8d8c613614fff,130,6155.0877,5769.3100,1835,29138,29522,Success,[paths/res11/tc63_BFS.csv]
64,DFS,11,medium,8b8d8c6ac323fff,8b8d8c61e173fff,1040,49631.2701,3907.3300,17679,156565,157829,Success,[paths/res11/tc64_DFS.csv]
64,GLS,11,medium,8b8d8c6ac323fff,8b8d8c61e173fff,88,4377.2665,3907.3300,187,89,441,Success,[paths/res11/tc64_GLS.csv]
64,UCS,11,medium,8b8d8c6ac323fff,8b8d8c61e173fff,88,4377.3241,3907.3300,10880,20764,21246,Success,[paths/res11/tc64_UCS.csv]
64,GBFS,11,medium,8b8d8c6ac323fff,8b8d8c61e173fff,88,4377.2665,3907.3300,221,89,267,Success,[paths/res11/tc64_GBFS.csv]
64,A*,11,medium,8b8d8c6ac323fff,8b8d8c61e173fff,88,4377.2665,3907.3300,2279,2380,2662,Success,[paths/res11/tc64_A*.csv]
64,Theta*,11,medium,8b8d8c6ac323fff,8b8d8c61e173fff,1,3886.1037,3907.3300,26183,245,423,Success,[paths/res11/tc64_Theta*.csv]
64,BFS,11,medium,8b8d8c6ac323fff,8b8d8c61e173fff,88,4377.3479,3907.3300,1532,20811,21240,Success,[paths/res11/tc64_BFS.csv]
65,BFS,11,medium,8b8d8c6ac645fff,8b8d8c61461bfff,142,6776.7755,5990.6600,2812,48857,49380,Success,[paths/res11/tc65_BFS.csv]
65,DFS,11,medium,8b8d8c6ac645fff,8b8d8c61461bfff,5123,242220.7362,5990.6600,2134,8244,14778,Success,[paths/res11/tc65_DFS.csv]
65,GLS,11,medium,8b8d8c6ac645fff,8b8d8c61461bfff,142,6776.7030,5990.6600,267,143,711,Success,[paths/res11/tc65_GLS.csv]
65,UCS,11,medium,8b8d8c6ac645fff,8b8d8c61461bfff,142,6776.7502,5990.6600,22048,48702,49325,Success,[paths/res11/tc65_UCS.csv]
65,GBFS,11,medium,8b8d8c6ac645fff,8b8d8c61461bfff,142,6776.7030,5990.6600,299,143,429,Success,[paths/res11/tc65_GBFS.csv]
65,A*,11,medium,8b8d8c6ac645fff,8b8d8c61461bfff,142,6776.7030,5990.6600,4412,5954,6233,Success,[paths/res11/tc65_A*.csv]
65,Theta*,11,medium,8b8d8c6ac645fff,8b8d8c61461bfff,2,5978.1864,5990.6600,118971,841,1160,Success,[paths/res11/tc65_Theta*.csv]
66,BFS,11,medium,8b8d8c6a6721fff,8b8d8c78b550fff,100,4918.7646,4611.7400,1369,21920,22347,Success,[paths/res11/tc66_BFS.csv]
66,DFS,11,medium,8b8d8c6a6721fff,8b8d8c78b550fff,19511,922034.1962,4611.7400,20116,120549,142866,Success,[paths/res11/tc66_DFS.csv]
66,GLS,11,medium,8b8d8c6a6721fff,8b8d8c78b550fff,102,5013.7300,4611.7400,205,103,501,Success,[paths/res11/tc66_GLS.csv]
66,UCS,11,medium,8b8d8c6a6721fff,8b8d8c78b550fff,100,4918.7620,4611.7400,10349,21846,22377,Success,[paths/res11/tc66_UCS.csv]
66,GBFS,11,medium,8b8d8c6a6721fff,8b8d8c78b550fff,102,5013.7300,4611.7400,242,103,304,Success,[paths/res11/tc66_GBFS.csv]
66,A*,11,medium,8b8d8c6a6721fff,8b8d8c78b550fff,100,4918.7627,4611.7400,1642,2006,2231,Success,[paths/res11/tc66_A*.csv]
66,Theta*,11,medium,8b8d8c6a6721fff,8b8d8c78b550fff,1,4603.1440,4611.7400,22375,191,391,Success,[paths/res11/tc66_Theta*.csv]
67,GLS,11,medium,8b8d8c78bc08fff,8b8d8c79dab0fff,80,3981.0248,3774.3200,194,81,387,Success,[paths/res11/tc67_GLS.csv]
67,UCS,11,medium,8b8d8c78bc08fff,8b8d8c79dab0fff,80,3981.0260,3774.3200,7784,17604,17989,Success,[paths/res11/tc67_UCS.csv]
67,GBFS,11,medium,8b8d8c78bc08fff,8b8d8c79dab0fff,80,3981.0248,3774.3200,262,81,236,Success,[paths/res11/tc67_GBFS.csv]
67,A*,11,medium,8b8d8c78bc08fff,8b8d8c79dab0fff,80,3981.0248,3774.3200,1134,804,1368,Success,[paths/res11/tc67_A*.csv]
67,Theta*,11,medium,8b8d8c78bc08fff,8b8d8c79dab0fff,2,3768.7682,3774.3200,11849,246,405,Success,[paths/res11/tc67_Theta*.csv]
67,BFS,11,medium,8b8d8c78bc08fff,8b8d8c79dab0fff,80,3981.0255,3774.3200,1205,17363,17717,Success,[paths/res11/tc67_BFS.csv]
67,DFS,11,medium,8b8d8c78bc08fff,8b8d8c79dab0fff,23305,1101102.7009,3774.3200,5968,28736,54981,Success,[paths/res11/tc67_DFS.csv]
68,GLS,11,medium,8b8d8c6a2a45fff,8b8d8c68eb34fff,0,0.0000,7669.3200,666,862,2745,Failed,[]
68,UCS,11,medium,8b8d8c6a2a45fff,8b8d8c68eb34fff,178,8490.2361,7669.3200,31032,75859,76752,Success,[paths/res11/tc68_UCS.csv]
68,GBFS,11,medium,8b8d8c6a2a45fff,8b8d8c68eb34fff,189,9003.3356,7669.3200,376,230,611,Success,[paths/res11/tc68_GBFS.csv]
68,A*,11,medium,8b8d8c6a2a45fff,8b8d8c68eb34fff,178,8490.2227,7669.3200,6045,8524,8975,Success,[paths/res11/tc68_A*.csv]
68,Theta*,11,medium,8b8d8c6a2a45fff,8b8d8c68eb34fff,1,7668.8458,7669.3200,122198,564,922,Success,[paths/res11/tc68_Theta*.csv]
68,BFS,11,medium,8b8d8c6a2a45fff,8b8d8c68eb34fff,178,8490.2410,7669.3200,5165,75559,76357,Success,[paths/res11/tc68_BFS.csv]
68,DFS,11,medium,8b8d8c6a2a45fff,8b8d8c68eb34fff,17529,828204.6561,7669.3200,5428,22419,42533,Success,[paths/res11/tc68_DFS.csv]
69,A*,11,medium,8b8d8c79e65dfff,8b8d8c6b554cfff,136,6598.1415,5044.3200,3831,4426,4898,Success,[paths/res11/tc69_A*.csv]
69,Theta*,11,medium,8b8d8c79e65dfff,8b8d8c6b554cfff,3,5743.4734,5044.3200,72037,1342,1711,Success,[paths/res11/tc69_Theta*.csv]
69,BFS,11,medium,8b8d8c79e65dfff,8b8d8c6b554cfff,136,6598.1857,5044.3200,2353,37062,37645,Success,[paths/res11/tc69_BFS.csv]
69,DFS,11,medium,8b8d8c79e65dfff,8b8d8c6b554cfff,27413,1295844.2747,5044.3200,12426,98189,128915,Success,[paths/res11/tc69_DFS.csv]
69,GLS,11,medium,8b8d8c79e65dfff,8b8d8c6b554cfff,1797,87461.3805,5044.3200,1152,1798,5614,Success,[paths/res11/tc69_GLS.csv]
69,UCS,11,medium,8b8d8c79e65dfff,8b8d8c6b554cfff,136,6598.1797,5044.3200,16998,36878,37548,Success,[paths/res11/tc69_UCS.csv]
69,GBFS,11,medium,8b8d8c79e65dfff,8b8d8c6b554cfff,138,6698.1648,5044.3200,315,187,454,Success,[paths/res11/tc69_GBFS.csv]
70,GBFS,11,medium,8b8d8c79a6c9fff,8b8d8c6a6d23fff,228,10972.8882,3891.9300,2993,5030,5341,Success,[paths/res11/tc70_GBFS.csv]
70,A*,11,medium,8b8d8c79a6c9fff,8b8d8c6a6d23fff,150,7366.5627,3891.9300,7160,9743,10210,Success,[paths/res11/tc70_A*.csv]
70,Theta*,11,medium,8b8d8c79a6c9fff,8b8d8c6a6d23fff,5,6808.4303,3891.9300,775378,7902,8563,Success,[paths/res11/tc70_Theta*.csv]
70,BFS,11,medium,8b8d8c79a6c9fff,8b8d8c6a6d23fff,150,7366.5948,3891.9300,3766,46095,46691,Success,[paths/res11/tc70_BFS.csv]
70,DFS,11,medium,8b8d8c79a6c9fff,8b8d8c6a6d23fff,277,13284.5529,3891.9300,15702,157469,157832,Success,[paths/res11/tc70_DFS.csv]
70,GLS,11,medium,8b8d8c79a6c9fff,8b8d8c6a6d23fff,0,0.0000,3891.9300,359,441,1390,Failed,[]
70,UCS,11,medium,8b8d8c79a6c9fff,8b8d8c6a6d23fff,150,7366.5741,3891.9300,21368,46474,47100,Success,[paths/res11/tc70_UCS.csv]
71,GLS,11,medium,8b8d8c79e475fff,8b8d8c78e7a3fff,0,0.0000,6573.1600,129,37,146,Failed,[]
71,UCS,11,medium,8b8d8c79e475fff,8b8d8c78e7a3fff,176,8665.2081,6573.1600,24007,51221,51835,Success,[paths/res11/tc71_UCS.csv]
71,GBFS,11,medium,8b8d8c79e475fff,8b8d8c78e7a3fff,242,11861.0574,6573.1600,2539,4013,4446,Success,[paths/res11/tc71_GBFS.csv]
71,A*,11,medium,8b8d8c79e475fff,8b8d8c78e7a3fff,176,8665.1747,6573.1600,2550,3650,4016,Success,[paths/res11/tc71_A*.csv]
71,Theta*,11,medium,8b8d8c79e475fff,8b8d8c78e7a3fff,5,8159.8582,6573.1600,152570,2695,3214,Success,[paths/res11/tc71_Theta*.csv]
71,BFS,11,medium,8b8d8c79e475fff,8b8d8c78e7a3fff,176,8665.2196,6573.1600,3551,51264,51809,Success,[paths/res11/tc71_BFS.csv]
71,DFS,11,medium,8b8d8c79e475fff,8b8d8c78e7a3fff,21333,1008433.0152,6573.1600,13407,106180,130298,Success,[paths/res11/tc71_DFS.csv]
72,DFS,11,medium,8b8d8c6b1d43fff,8b8d8c694734fff,26292,1242367.8541,5520.3200,7853,44546,74364,Success,[paths/res11/tc72_DFS.csv]
72,GLS,11,medium,8b8d8c6b1d43fff,8b8d8c694734fff,129,6324.1420,5520.3200,233,130,597,Success,[paths/res11/tc72_GLS.csv]
72,UCS,11,medium,8b8d8c6b1d43fff,8b8d8c694734fff,129,6324.1319,5520.3200,15134,33681,34227,Success,[paths/res11/tc72_UCS.csv]
72,GBFS,11,medium,8b8d8c6b1d43fff,8b8d8c694734fff,129,6324.1420,5520.3200,266,130,366,Success,[paths/res11/tc72_GBFS.csv]
72,A*,11,medium,8b8d8c6b1d43fff,8b8d8c694734fff,129,6324.1420,5520.3200,2782,3414,3675,Success,[paths/res11/tc72_A*.csv]
72,Theta*,11,medium,8b8d8c6b1d43fff,8b8d8c694734fff,4,5682.7754,5520.3200,36807,616,849,Success,[paths/res11/tc72_Theta*.csv]
72,BFS,11,medium,8b8d8c6b1d43fff,8b8d8c694734fff,129,6324.1216,5520.3200,2541,33584,34044,Success,[paths/res11/tc72_BFS.csv]
73,BFS,11,medium,8b8d8c6a5dadfff,8b8d8c684b6bfff,135,6473.5586,5589.1400,2981,43444,43857,Success,[paths/res11/tc73_BFS.csv]
73,DFS,11,medium,8b8d8c6a5dadfff,8b8d8c684b6bfff,23353,1103415.5666,5589.1400,8160,33693,60145,Success,[paths/res11/tc73_DFS.csv]
73,GLS,11,medium,8b8d8c6a5dadfff,8b8d8c684b6bfff,135,6473.6586,5589.1400,242,136,676,Success,[paths/res11/tc73_GLS.csv]
73,UCS,11,medium,8b8d8c6a5dadfff,8b8d8c684b6bfff,135,6473.5754,5589.1400,19662,43257,43669,Success,[paths/res11/tc73_UCS.csv]
73,GBFS,11,medium,8b8d8c6a5dadfff,8b8d8c684b6bfff,135,6473.6586,5589.1400,270,136,408,Success,[paths/res11/tc73_GBFS.csv]
73,A*,11,medium,8b8d8c6a5dadfff,8b8d8c684b6bfff,135,6473.6586,5589.1400,4302,6560,6891,Success,[paths/res11/tc73_A*.csv]
73,Theta*,11,medium,8b8d8c6a5dadfff,8b8d8c684b6bfff,1,5594.2206,5589.1400,73207,446,718,Success,[paths/res11/tc73_Theta*.csv]
74,GLS,11,medium,8b8d8c79179afff,8b8d8c6b58e5fff,4055,197038.5206,7428.5700,2682,4056,12513,Success,[paths/res11/tc74_GLS.csv]
74,UCS,11,medium,8b8d8c79179afff,8b8d8c6b58e5fff,196,9533.8867,7428.5700,16266,41023,41630,Success,[paths/res11/tc74_UCS.csv]
74,GBFS,11,medium,8b8d8c79179afff,8b8d8c6b58e5fff,392,19024.0315,7428.5700,2431,3865,4450,Success,[paths/res11/tc74_GBFS.csv]
74,A*,11,medium,8b8d8c79179afff,8b8d8c6b58e5fff,196,9533.8998,7428.5700,5542,6953,7680,Success,[paths/res11/tc74_A*.csv]
74,Theta*,11,medium,8b8d8c79179afff,8b8d8c6b58e5fff,5,8791.1612,7428.5700,340113,4679,5250,Success,[paths/res11/tc74_Theta*.csv]
74,BFS,11,medium,8b8d8c79179afff,8b8d8c6b58e5fff,196,9533.8874,7428.5700,3702,41121,41607,Success,[paths/res11/tc74_BFS.csv]
74,DFS,11,medium,8b8d8c79179afff,8b8d8c6b58e5fff,26276,1242208.8944,7428.5700,12612,99572,129026,Success,[paths/res11/tc74_DFS.csv]
75,Theta*,11,medium,8b8d8c610415fff,8b8d8c685134fff,2,7525.4453,7490.5100,53324,644,927,Success,[paths/res11/tc75_Theta*.csv]
75,BFS,11,medium,8b8d8c610415fff,8b8d8c685134fff,172,8406.4898,7490.5100,3375,50915,51370,Success,[paths/res11/tc75_BFS.csv]
75,DFS,11,medium,8b8d8c610415fff,8b8d8c685134fff,18888,891962.2034,7490.5100,16235,126528,148038,Success,[paths/res11/tc75_DFS.csv]
75,GLS,11,medium,8b8d8c610415fff,8b8d8c685134fff,172,8406.4937,7490.5100,282,173,715,Success,[paths/res11/tc75_GLS.csv]
75,UCS,11,medium,8b8d8c610415fff,8b8d8c685134fff,172,8406.4930,7490.5100,21500,50882,51393,Success,[paths/res11/tc75_UCS.csv]
75,GBFS,11,medium,8b8d8c610415fff,8b8d8c685134fff,172,8406.4937,7490.5100,305,173,446,Success,[paths/res11/tc75_GBFS.csv]
75,A*,11,medium,8b8d8c610415fff,8b8d8c685134fff,172,8406.4937,7490.5100,5446,8124,8512,Success,[paths/res11/tc75_A*.csv]
76,GLS,11,medium,8b8d8c78e755fff,8b8d8c791748fff,0,0.0000,6362.5100,419,406,1364,Failed,[]
76,UCS,11,medium,8b8d8c78e755fff,8b8d8c791748fff,220,10739.3791,6362.5100,22976,57138,57847,Success,[paths/res11/tc76_UCS.csv]
76,GBFS,11,medium,8b8d8c78e755fff,8b8d8c791748fff,281,13629.8331,6362.5100,2276,3367,3818,Success,[paths/res11/tc76_GBFS.csv]
76,A*,11,medium,8b8d8c78e755fff,8b8d8c791748fff,220,10739.3468,6362.5100,10861,15934,16818,Success,[paths/res11/tc76_A*.csv]
76,Theta*,11,medium,8b8d8c78e755fff,8b8d8c791748fff,7,10231.9694,6362.5100,1579142,14850,16058,Success,[paths/res11/tc76_Theta*.csv]
76,BFS,11,medium,8b8d8c78e755fff,8b8d8c791748fff,220,10739.3519,6362.5100,3281,56910,57554,Success,[paths/res11/tc76_BFS.csv]
76,DFS,11,medium,8b8d8c78e755fff,8b8d8c791748fff,29455,1392058.2635,6362.5100,11926,94214,127502,Success,[paths/res11/tc76_DFS.csv]
77,DFS,11,medium,8b8d8c6a9108fff,8b8d8c6ab79efff,8526,401914.0859,3598.9800,2355,12487,22551,Success,[paths/res11/tc77_DFS.csv]
77,GLS,11,medium,8b8d8c6a9108fff,8b8d8c6ab79efff,79,3885.6618,3598.9800,189,80,396,Success,[paths/res11/tc77_GLS.csv]
77,UCS,11,medium,8b8d8c6a9108fff,8b8d8c6ab79efff,79,3885.6612,3598.9800,6632,13294,13665,Success,[paths/res11/tc77_UCS.csv]
77,GBFS,11,medium,8b8d8c6a9108fff,8b8d8c6ab79efff,79,3885.6618,3598.9800,202,80,240,Success,[paths/res11/tc77_GBFS.csv]
77,A*,11,medium,8b8d8c6a9108fff,8b8d8c6ab79efff,79,3885.6618,3598.9800,1288,1345,1523,Success,[paths/res11/tc77_A*.csv]
77,Theta*,11,medium,8b8d8c6a9108fff,8b8d8c6ab79efff,1,3617.8072,3598.9800,13807,144,304,Success,[paths/res11/tc77_Theta*.csv]
77,BFS,11,medium,8b8d8c6a9108fff,8b8d8c6ab79efff,79,3885.6596,3598.9800,1068,13255,13572,Success,[paths/res11/tc77_BFS.csv]
78,BFS,11,medium,8b8d8eb4ca03fff,8b8d8eb6e6b1fff,94,4526.4557,3904.0100,1357,16655,17059,Success,[paths/res11/tc78_BFS.csv]
78,DFS,11,medium,8b8d8eb4ca03fff,8b8d8eb6e6b1fff,35003,1655279.6263,3904.0100,14029,86863,126436,Success,[paths/res11/tc78_DFS.csv]
78,GLS,11,medium,8b8d8eb4ca03fff,8b8d8eb6e6b1fff,94,4526.4296,3904.0100,247,95,462,Success,[paths/res11/tc78_GLS.csv]
78,UCS,11,medium,8b8d8eb4ca03fff,8b8d8eb6e6b1fff,94,4526.4402,3904.0100,7726,16677,17122,Success,[paths/res11/tc78_UCS.csv]
78,GBFS,11,medium,8b8d8eb4ca03fff,8b8d8eb6e6b1fff,94,4526.4296,3904.0100,238,95,281,Success,[paths/res11/tc78_GBFS.csv]
78,A*,11,medium,8b8d8eb4ca03fff,8b8d8eb6e6b1fff,94,4526.4296,3904.0100,1869,2323,2595,Success,[paths/res11/tc78_A*.csv]
78,Theta*,11,medium,8b8d8eb4ca03fff,8b8d8eb6e6b1fff,2,3954.5308,3904.0100,22366,373,548,Success,[paths/res11/tc78_Theta*.csv]
79,A*,11,medium,8b8d8c799b91fff,8b8d8c6b5114fff,183,8782.4696,4375.1800,11645,16410,16910,Success,[paths/res11/tc79_A*.csv]
